BrooksAlive,BknightsAlive,BbishopsAlive,BqueenAlive,BkingAlive,BpawnsAlive,WrooksAlive,WknightsAlive,WbishopsAlive,WqueenAlive,WkingAlive,WpawnsAlive,BrooksVulner,BknightsVulner,BbishopsVulner,BqueenVulner,BkingVulner,BpawnsVulner,WrooksVulner,WknightsVulner,WbishopsVulner,WqueenVulner,WkingVulner,WpawnsVulner,BrooksDefense,BknightsDefense,BbishopsDefense,BqueenDefense,BkingDefense,BpawnsDefense,WrooksDefense,WknightsDefense,WbishopsDefense,WqueenDefense,WkingDefense,WpawnsDefense,BrooksDirection,BknightsDirection,BbishopsDirection,BqueenDirection,BkingDirection,BpawnsDirection,WrooksDirection,WknightsDirection,WbishopsDirection,WqueenDirection,WkingDirection,WpawnsDirection,Bsafe,Wsafe,PSTscore,move_score_int 
2,2,2,1,1,8,2,2,2,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,2,3,2,2,0,6,2,2,2,6,8,13,37,7
2,2,2,1,1,8,2,2,2,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,2,3,2,2,0,5,2,3,2,5,8,13,17,-1
2,2,2,1,1,8,2,2,2,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,4,2,3,2,2,0,5,2,3,2,5,8,13,-33,35
2,2,2,1,1,8,2,2,2,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,4,2,3,2,2,1,4,2,3,2,4,9,13,17,12
2,2,2,1,1,8,2,2,2,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,5,2,2,3,1,1,6,2,3,2,3,9,13,17,17
2,2,2,1,1,8,2,2,2,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,5,2,2,3,1,2,5,2,3,2,3,9,13,17,-6
2,2,2,1,1,8,2,2,2,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,5,2,2,2,1,2,5,2,3,2,3,9,13,-23,26
2,2,2,1,1,8,2,2,2,1,1,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,5,1,4,2,1,2,1,2,5,3,3,2,3,8,15,-33,23
2,2,2,1,1,8,2,2,2,1,1,7,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,4,1,4,2,1,2,1,2,5,3,3,2,3,8,14,-85,23
2,2,2,1,1,7,2,2,2,1,1,7,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,1,4,2,1,2,1,2,6,3,3,2,3,8,16,-23,17
2,2,2,1,1,7,2,2,2,1,1,7,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,3,4,1,1,2,1,2,6,3,3,2,3,8,16,-23,18
2,2,2,1,1,7,2,2,2,1,1,7,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,3,5,1,1,2,2,2,6,3,4,2,3,9,16,22,32
2,2,2,1,1,7,2,2,2,1,1,7,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,3,3,2,2,2,2,2,5,1,2,2,2,10,11,62,54
2,2,2,1,1,7,2,2,2,1,1,7,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,3,3,2,2,2,2,3,4,1,1,1,2,10,11,107,43
2,2,2,1,1,7,2,2,2,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,4,5,1,2,1,2,3,4,1,1,1,2,10,11,62,62
2,2,2,1,1,7,2,2,2,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,2,3,3,0,0,1,2,2,4,2,1,1,2,8,12,62,72
2,2,2,1,1,7,1,2,2,1,1,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,1,6,2,2,1,2,1,3,1,1,1,2,11,10,62,75
1,2,2,1,1,7,1,2,2,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,3,0,0,1,2,1,4,3,3,2,2,8,15,62,79
1,2,2,1,1,7,1,2,2,1,1,7,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,4,1,6,1,1,1,2,1,5,3,3,2,3,10,17,22,73
1,2,2,1,1,7,1,2,2,1,1,7,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,4,1,4,1,1,1,1,1,6,4,3,3,3,8,17,72,81
1,2,2,1,1,7,1,2,2,1,1,7,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,4,1,4,2,1,1,1,1,6,4,3,3,3,9,17,87,86
1,2,2,1,1,7,1,2,2,1,1,7,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,4,1,4,2,1,1,1,1,5,4,3,1,3,9,17,117,79
1,2,2,1,1,7,1,2,2,1,1,7,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,4,1,4,2,1,2,0,1,4,4,3,1,3,9,15,87,101
1,2,2,1,1,7,1,2,2,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,5,1,4,2,1,2,0,1,4,4,2,1,3,9,15,87,63
1,2,2,1,1,7,1,2,2,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,5,1,3,3,1,2,0,1,4,4,2,1,3,9,15,57,87
1,2,2,1,1,7,1,2,2,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,4,1,3,3,1,2,0,1,4,4,2,1,3,9,15,62,91
1,2,2,1,1,7,1,2,2,1,1,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,2,1,0,2,0,2,0,1,4,4,3,1,3,6,16,112,110
1,2,2,1,1,7,1,2,2,1,1,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3,1,1,3,1,2,0,1,4,5,3,1,3,8,16,112,110
1,2,2,1,1,7,1,2,2,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,3,2,1,2,1,3,0,1,4,5,3,1,3,8,16,112,113
1,2,2,1,1,7,1,2,2,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,3,2,1,2,1,3,0,1,3,4,2,1,3,8,14,112,80
1,2,2,1,1,7,1,2,2,1,1,7,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,3,2,1,2,2,3,0,1,3,4,2,1,3,9,14,112,101
1,2,2,1,1,6,1,2,2,1,1,7,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,2,0,0,0,1,0,2,2,3,3,3,3,0,1,3,4,1,1,2,10,13,122,34
1,2,2,1,1,6,1,2,2,0,1,7,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,3,2,3,3,1,3,1,0,2,3,0,1,3,11,11,122,38
1,2,2,0,1,6,1,2,2,0,1,7,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2,3,3,0,3,0,1,5,5,0,1,3,11,14,117,33
1,2,2,0,1,6,1,2,2,0,1,6,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,2,4,3,0,3,0,1,4,5,0,1,2,12,14,97,35
1,2,2,0,1,6,1,2,2,0,1,6,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,2,0,1,0,0,0,0,2,4,3,0,3,0,1,3,5,0,1,2,12,15,107,39
1,2,2,0,1,6,1,1,2,0,1,6,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,4,3,0,3,0,1,2,5,0,1,2,12,14,47,38
1,1,2,0,1,6,1,1,2,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,3,0,3,0,1,2,5,0,1,2,12,16,72,48
1,1,2,0,1,6,1,1,2,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,4,0,3,0,1,2,3,0,1,2,12,13,72,42
1,1,2,0,1,6,1,1,2,0,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,2,4,0,3,0,1,2,3,0,2,2,10,14,72,42
1,1,2,0,1,6,0,1,2,0,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,2,4,0,3,0,0,1,3,0,1,2,13,10,72,43
0,1,2,0,1,6,0,1,2,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,4,0,3,0,0,2,3,0,2,2,13,17,47,37
0,1,2,0,1,6,0,1,2,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,6,3,0,3,0,0,2,3,0,2,2,13,17,42,42
0,1,2,0,1,6,0,1,2,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,4,3,0,3,0,0,2,3,0,2,2,12,17,72,51
0,1,2,0,1,6,0,1,2,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,4,3,0,4,0,0,2,3,0,2,2,12,17,72,44
0,1,2,0,1,6,0,1,2,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,4,3,0,4,0,0,3,3,0,3,2,12,17,72,39
0,1,2,0,1,6,0,1,2,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,3,3,0,3,0,0,3,3,0,3,2,12,17,42,43
0,1,2,0,1,6,0,1,2,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,3,3,0,3,0,0,3,2,0,3,2,12,17,72,41
0,1,2,0,1,6,0,1,2,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,3,5,0,3,1,0,5,3,0,5,2,12,21,57,53
0,1,2,0,1,6,0,1,2,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,3,5,0,3,1,0,5,3,0,5,1,12,21,52,50
0,1,2,0,1,6,0,1,2,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,3,5,0,4,1,0,4,3,0,5,1,13,21,72,61
0,1,2,0,1,5,0,1,2,0,1,6,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,1,0,3,5,0,4,1,0,5,3,0,5,1,13,21,55,52
0,1,2,0,1,5,0,1,2,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,3,3,0,4,0,0,4,3,0,5,1,14,21,30,68
0,1,2,0,1,5,0,1,2,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,3,3,0,4,0,0,4,4,0,3,1,14,21,60,63
0,1,2,0,1,5,0,1,2,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,3,4,0,4,0,0,4,4,0,3,1,14,21,90,68
0,1,2,0,1,5,0,1,2,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,3,4,0,4,0,0,4,4,0,3,1,14,21,90,30
0,1,2,0,1,5,0,1,2,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,3,4,0,4,0,0,4,4,0,3,1,14,21,100,62
0,1,2,0,1,5,0,1,2,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,3,4,0,4,0,0,4,4,0,2,0,13,21,90,33
0,1,2,0,1,5,0,1,2,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,3,3,0,3,0,0,4,5,0,2,0,13,21,95,101
0,1,2,0,1,5,0,1,2,0,1,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,3,2,0,3,0,0,2,5,0,3,1,12,22,90,107
0,1,2,0,1,5,0,1,2,0,1,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,3,4,0,3,0,0,3,5,0,3,1,12,22,80,136
0,1,2,0,1,5,0,1,2,0,1,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,2,0,3,4,0,3,0,0,3,5,0,3,2,12,23,85,129
0,1,2,0,1,5,0,1,2,0,1,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,3,4,0,3,0,0,3,5,0,3,1,12,23,75,131
0,1,2,0,1,4,0,1,2,0,1,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,4,0,3,1,0,1,5,0,3,1,12,22,35,128
0,1,2,0,1,4,0,1,2,0,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,5,0,3,0,0,1,5,0,4,2,11,23,40,131
0,1,2,0,1,3,0,1,2,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,5,0,3,0,0,1,5,0,5,1,11,24,45,132
0,1,2,0,1,3,0,1,2,0,1,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,4,0,3,0,0,1,5,0,5,1,11,24,55,151
0,1,2,0,1,3,0,1,2,0,1,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,5,0,3,0,0,3,5,0,4,1,12,24,100,188
0,1,2,0,1,3,0,1,2,0,1,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,3,4,0,4,0,0,3,5,0,4,1,12,25,70,180
0,1,2,0,1,3,0,1,2,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,3,4,0,4,0,0,3,5,0,5,1,12,25,30,168
0,1,2,0,1,3,0,1,2,0,1,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,4,4,0,4,0,0,3,4,0,5,1,12,24,25,178
0,1,2,0,1,3,0,1,2,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,5,0,4,0,0,6,4,0,5,0,13,23,30,172
0,1,2,0,1,3,0,1,2,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,6,0,5,0,0,6,4,0,5,0,13,23,30,156
0,1,2,0,1,3,0,1,2,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,0,4,0,0,5,4,0,3,0,11,24,30,168
0,1,2,0,1,3,0,1,2,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,4,0,3,0,0,5,5,0,3,0,11,24,70,196
0,1,2,0,1,3,0,1,2,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,1,0,0,2,5,0,3,1,8,25,80,194
0,1,2,0,1,3,0,1,2,0,1,4,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,2,0,2,0,0,3,5,0,4,1,9,25,50,222
0,0,2,0,1,3,0,1,2,0,1,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,2,0,0,0,5,0,4,1,9,25,30,249
0,0,2,0,1,3,0,0,2,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,4,0,0,0,5,0,3,1,12,26,20,247
0,0,2,0,1,3,0,0,2,0,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,4,0,0,0,5,0,3,2,12,26,25,199
0,0,2,0,1,3,0,0,2,0,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,4,0,0,0,5,0,3,2,12,26,20,209
0,0,2,0,1,3,0,0,2,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,4,0,0,0,5,0,4,2,12,24,20,267
0,0,2,0,1,3,0,0,2,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,4,0,0,0,5,0,4,2,12,23,30,218
0,0,2,0,1,3,0,0,2,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,4,0,0,0,5,0,3,1,12,23,20,213
0,0,2,0,1,3,0,0,2,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,3,0,0,0,5,0,4,1,12,23,20,229
0,0,2,0,1,3,0,0,2,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,3,0,0,0,5,0,6,1,13,23,50,199
0,0,2,0,1,3,0,0,2,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,4,0,0,0,5,0,6,1,13,23,40,204
0,0,2,0,1,3,0,0,2,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,4,0,0,0,5,0,4,1,13,23,50,203
0,0,2,0,1,3,0,0,2,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,5,0,4,1,13,23,70,201
0,0,2,0,1,3,0,0,2,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,4,0,4,1,13,23,50,200
0,0,2,0,1,3,0,0,2,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,4,0,4,0,13,23,80,209
0,0,2,0,1,3,0,0,2,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,3,0,5,0,12,24,70,203
0,0,2,0,1,3,0,0,2,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,4,0,5,0,12,24,90,211
0,0,2,0,1,3,0,0,2,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,4,0,5,0,13,24,110,203
0,0,2,0,1,3,0,0,2,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,1,0,0,0,4,0,5,0,13,24,90,203
0,0,2,0,1,3,0,0,2,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,1,0,0,0,4,0,5,0,12,24,70,0
0,0,2,0,1,3,0,0,2,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,4,0,5,0,12,24,90,217
0,0,2,0,1,3,0,0,2,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,4,0,5,0,12,24,100,208
0,0,2,0,1,3,0,0,2,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,3,0,5,0,12,24,80,208
0,0,2,0,1,3,0,0,2,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,4,0,5,0,12,24,90,201
0,0,2,0,1,3,0,0,2,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,5,0,5,0,12,24,110,222
0,0,2,0,1,3,0,0,2,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,4,0,5,0,12,24,90,210
0,0,2,0,1,3,0,0,2,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,3,0,5,0,12,24,70,204
0,0,2,0,1,3,0,0,2,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,4,0,4,0,13,24,80,212
0,0,2,0,1,3,0,0,2,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,5,0,4,0,13,24,100,208
0,0,2,0,1,3,0,0,2,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,6,0,5,0,13,24,90,237
0,0,2,0,1,3,0,0,2,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,1,0,0,0,6,0,5,0,13,24,70,277
0,0,2,0,1,3,0,0,2,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,1,0,0,0,6,0,4,0,13,24,40,280
0,0,2,0,1,3,0,0,2,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,2,0,0,0,5,0,4,0,13,24,20,212
0,0,2,0,1,3,0,0,2,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,3,0,2,0,0,0,5,0,5,0,13,25,30,287
0,0,2,0,1,3,0,0,2,0,1,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,4,0,2,0,0,0,5,0,5,0,14,25,20,348
0,0,2,0,1,2,0,0,2,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4,0,3,0,0,0,5,0,5,0,15,25,25,363
0,0,2,0,1,2,0,0,2,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,3,0,0,0,6,0,5,0,13,25,15,384
0,0,2,0,1,2,0,0,2,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,3,0,0,0,5,0,5,0,13,25,25,317
0,0,2,0,1,2,0,0,2,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,4,0,0,0,3,0,5,1,13,25,-5,282
0,0,2,0,1,2,0,0,2,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,4,0,0,0,4,0,6,1,14,25,25,304
0,0,2,0,1,2,0,0,2,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,4,0,0,0,4,0,5,1,14,22,35,267
0,0,2,0,1,2,0,0,2,0,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,5,0,0,0,3,0,5,1,16,22,20,320
0,0,2,0,1,2,0,0,2,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,5,0,0,0,3,0,6,1,16,25,10,273
0,0,2,0,1,2,0,0,2,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,5,0,0,0,3,0,6,1,15,25,-20,319
0,0,2,0,1,2,0,0,2,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,2,0,2,0,0,0,3,0,4,0,15,25,-10,320
0,0,2,0,1,2,0,0,2,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,2,0,1,0,0,0,3,0,4,0,13,25,10,273
0,0,2,0,1,2,0,0,2,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,2,0,0,0,3,0,5,0,13,26,40,309
0,0,2,0,1,2,0,0,2,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,3,0,0,0,4,0,5,0,15,26,35,274
0,0,2,0,1,2,0,0,2,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,5,0,0,0,3,0,7,1,13,26,25,310
0,0,2,0,1,2,0,0,2,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,5,0,0,0,3,0,4,1,14,26,65,307
0,0,2,0,1,2,0,0,2,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,4,0,0,0,3,0,3,1,14,25,35,316
0,0,2,0,1,2,0,0,2,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,4,0,0,0,5,0,4,1,14,25,25,308
0,0,2,0,1,2,0,0,2,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,4,0,0,0,5,0,4,1,14,22,35,369
0,0,2,0,1,2,0,0,2,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,4,0,0,0,4,0,5,1,13,22,-5,253
